289.0	5.31414794922	31391.79	-0.0401384083045	0.0519031141869	42.4851211073	0	0	96.9204152249	0.00346020761246	0.0	0.0138408304498	0.0934256055363	0.0276816608997	0.0865051903114	0.0519031141869	0.0865051903114	0.0346020761246	0.083044982699	0.0346020761246	0.0588235294118	0.0276816608997	0.100346020761	0.0415224913495	0.0276816608997	0.0207612456747	0.0622837370242	0.038062283737	0.0519031141869	0.0	0.0553633217993	0.0173010380623	19	4	0	1	1	3	0	0	1	0	20	0	0	4	19	4	0	0	0	0	0	0	0	3	0	0	0	0	19	168	19	0	23	10	0	8	3	4	0	0	3	0	28	2	0	7	26	7	0	2	0	1	1	0	0	5	1	0	1	5	23	97	22	6	24	8	2	8	3	13	0	1	4	0	22	9	2	14	22	9	7	6	2	0	1	1	4	10	1	1	2	6	23	51	23	6	3.23281077703	2.12236446067	3.79300075823	2.89867545952	3.66970737212	2.32341603089	3.8298763368	2.65541088892	3.24030301747	2.58011325928	4.12907987941	3.23403800082	2.10745704109	1.39127549682	3.14008576846	1.87014167681	2.7078124034	0	3.25490180369	1.14780679405	0.0	0.0	0.0	0.0	0.00346020761246	0.0	0.00346020761246	0.00346020761246	0.00346020761246	0.00346020761246	0.0103806228374	0.00346020761246	0.0	0.00346020761246	0.00346020761246	0.00346020761246	0.0138408304498	0.0138408304498	0.0103806228374	0.00692041522491
444.0	8.66339111328	50671.53	-0.166441441441	0.0878378378378	28.8522747748	0	0	100.990990991	0.0112612612613	0.0	0.0225225225225	0.0585585585586	0.0	0.0698198198198	0.0518018018018	0.036036036036	0.0563063063063	0.0788288288288	0.0135135135135	0.0765765765766	0.0225225225225	0.114864864865	0.0540540540541	0.045045045045	0.0202702702703	0.0810810810811	0.0518018018018	0.0698198198198	0.0045045045045	0.0675675675676	0.027027027027	30	4	2	3	0	4	0	0	0	0	29	7	2	3	31	4	1	6	1	0	1	1	0	5	1	0	1	5	30	232	33	4	31	4	3	5	0	6	0	0	1	0	30	11	2	4	31	5	1	12	2	1	2	1	2	5	1	1	3	7	31	195	36	7	32	8	8	13	8	6	1	3	9	1	34	10	7	10	27	14	3	12	4	1	4	4	5	6	5	2	4	12	32	116	31	8	3.95539522846	0	3.88318334821	3.34238481884	2.79270853684	3.89543097513	4.4550268	1.75260117025	4.25530931462	2.4480576672	4.71586673153	3.86650721263	3.26131717152	2.23746811953	4.56146411494	3.43355398011	4.317375452	0.527038362919	4.32074648365	2.70053164353	0.00225225225225	0.0045045045045	0.00225225225225	0.00225225225225	0.0	0.0	0.00675675675676	0.0045045045045	0.0045045045045	0.00675675675676	0.00225225225225	0.00225225225225	0.00675675675676	0.0045045045045	0.00225225225225	0.00225225225225	0.0112612612613	0.00900900900901	0.00900900900901	0.0112612612613
790.0	6.62921142578	88956.71	-0.616455696203	0.053164556962	60.4762025316	0	0	81.746835443	0.0	0.0	0.0240506329114	0.0645569620253	0.00886075949367	0.0962025316456	0.0405063291139	0.0683544303797	0.0253164556962	0.0291139240506	0.0329113924051	0.0379746835443	0.0189873417722	0.129113924051	0.0101265822785	0.0582278481013	0.0860759493671	0.073417721519	0.0924050632911	0.053164556962	0.0101265822785	0.046835443038	0.0177215189873	56	4	2	11	1	9	0	0	1	0	54	12	1	8	52	7	2	14	2	0	1	0	4	6	1	0	2	12	55	403	54	12	66	9	3	18	5	18	0	0	3	3	60	18	3	14	61	13	4	19	9	0	3	0	5	15	2	1	6	18	65	265	59	21	63	20	9	21	17	22	3	5	12	7	60	23	9	26	56	27	8	25	13	4	8	5	10	23	11	2	10	18	63	126	61	19	5.06348944656	1.31280245677	5.46788886634	4.29598419763	4.8031940389	3.4955927794	3.81366072985	4.1804018865	3.9238527439	3.107563472	6.12241923676	1.85842223324	4.73411655938	5.41245819935	5.2443930002	5.45028755532	4.75569487012	2.03748895527	4.48351716863	2.61539941916	0.00126582278481	0.00126582278481	0.00632911392405	0.00253164556962	0.0	0.0	0.00379746835443	0.00506329113924	0.00253164556962	0.00379746835443	0.00506329113924	0.00632911392405	0.00379746835443	0.00253164556962	0.00126582278481	0.00506329113924	0.0101265822785	0.0126582278481	0.0101265822785	0.00886075949367
1457.0	5.61260986328	164179.4	-0.302127659574	0.0967741935484	44.4704873027	0	0	81.6952642416	0.0102951269732	0.0	0.0150995195607	0.070006863418	0.0240219629375	0.063829787234	0.0535346602608	0.060398078243	0.0356897735072	0.0583390528483	0.0274536719286	0.0384351407001	0.0240219629375	0.0775566231984	0.0459849004804	0.044612216884	0.0693205216198	0.0576527110501	0.054221002059	0.0590253946465	0.015785861359	0.0748112560055	0.0452985586822	88	8	1	7	2	11	0	1	2	0	84	13	1	11	85	11	1	12	2	0	0	1	0	12	1	0	2	6	88	906	90	7	114	16	4	22	8	17	0	2	10	0	110	21	6	19	109	21	4	18	6	0	4	2	1	20	4	2	6	16	114	650	109	18	104	34	14	44	14	31	1	1	15	3	108	53	10	39	98	40	9	55	6	4	13	1	11	30	10	4	7	43	104	394	117	36	5.97159782864	4.26477071964	5.73717540164	5.59232586366	5.64926505007	5.0716460509	5.28715250054	4.40745438387	4.86011371218	4.40772925999	6.23415610578	5.24760483218	5.42614526838	5.83575430809	5.70306975356	5.57088169301	5.68518102895	3.71796171686	6.2137408881	5.39949197805	0.000686341798216	0.00274536719286	0.000686341798216	0.0	0.0	0.0	0.00274536719286	0.00205902539465	0.00137268359643	0.00274536719286	0.00480439258751	0.00480439258751	0.00205902539465	0.00205902539465	0.00205902539465	0.00205902539465	0.0089224433768	0.00823610157859	0.00549073438572	0.00617707618394
161.0	8.90509033203	17992.0	-0.444099378882	0.055900621118	26.0049689441	0	0	92.7329192547	0.0	0.0	0.0248447204969	0.0993788819876	0.00621118012422	0.055900621118	0.105590062112	0.055900621118	0.055900621118	0.0683229813665	0.00621118012422	0.130434782609	0.0124223602484	0.0931677018634	0.0372670807453	0.0621118012422	0.0124223602484	0.0310559006211	0.0496894409938	0.0496894409938	0.0	0.0683229813665	0.0	12	2	0	5	0	4	0	0	0	0	11	4	0	4	12	3	1	4	0	0	0	0	1	3	0	0	0	5	13	58	10	5	10	3	2	6	1	4	0	0	1	0	9	6	1	3	11	3	1	6	2	0	1	0	1	4	1	0	2	7	11	45	9	7	7	7	2	10	2	5	0	2	2	0	10	8	2	7	9	6	4	8	0	1	1	2	4	4	3	0	1	10	8	15	8	9	3.11387886792	0	1.86274000036	3.64179189291	2.08296966665	2.14608898511	2.68574764571	0	3.39220680779	0.16759341072	2.87720675644	1.68884063815	1.91466667451	0.0867660432125	1.95787167035	2.0874246778	2.2759471066	0	2.36354916311	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0124223602484	0.00621118012422	0.0124223602484	0.0	0.0	0.00621118012422	0.00621118012422	0.0248447204969	0.0186335403727	0.0	0.0186335403727
35.0	8.25372314453	4003.65	0.674285714286	0.171428571429	13.5828571429	0	0	108.571428571	0.0	0.0	0.0285714285714	0.0571428571429	0.0	0.0571428571429	0.0285714285714	0.0571428571429	0.142857142857	0.0857142857143	0.0	0.0571428571429	0.0285714285714	0.114285714286	0.0	0.0	0.0857142857143	0.0571428571429	0.0571428571429	0.0571428571429	0.0	0.0857142857143	0.0285714285714	0	2	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	3	0	1	2	0	0	1	0	0	0	0	0	3	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	14	3	0	1	0	0	0	0	2	0	0	0	0	1	1	0	2	0	1	1	1	0	0	0	0	2	0	0	0	0	0	1	17	1	0	0.50602694248	0	0.398045268584	0	0.493384122259	1.11328790866	0.504183288135	0	0.464385618977	0	0.905233991286	0	0	0.450349844732	0.421049450365	0.486693261016	0.436169231353	0	0.929553353611	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.0	4.35296630859	3163.41	-0.148387096774	0.0645161290323	59.2709677419	0	0	25.1612903226	0.0	0.0	0.0	0.0	0.193548387097	0.0322580645161	0.0322580645161	0.161290322581	0.0322580645161	0.0322580645161	0.0322580645161	0.0	0.0	0.0322580645161	0.0645161290323	0.0	0.0967741935484	0.0645161290323	0.0	0.193548387097	0.0322580645161	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	3	10	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	2	0	0	1.97018547534	0	0	1.46749294592	0	0	0	0	0	0	0.492488418264	0	1.03594261991	0.159812784206	0	2.03100176678	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34.0	4.52972412109	3734.42	1.49705882353	0.0882352941176	32.2647058824	0	0	172.058823529	0.0	0.0	0.0	0.117647058824	0.0	0.0588235294118	0.0	0.0	0.0588235294118	0.205882352941	0.0	0.0294117647059	0.0294117647059	0.117647058824	0.0882352941176	0.0	0.0294117647059	0.0588235294118	0.0	0.0588235294118	0.0	0.117647058824	0.0294117647059	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	2	0	1.04065086571	0	0.159328452037	0	0	0.469433983363	2.07104914994	0	0	0	1.15471882272	0.345365775847	0	0	0.520840696607	0	0.519274925401	0	1.38469288769	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37.0	10.0009155273	4059.88	1.24054054054	0.108108108108	40.1243243243	0	0	134.324324324	0.0	0.0	0.0	0.0810810810811	0.0	0.0	0.0	0.027027027027	0.108108108108	0.0810810810811	0.027027027027	0.0540540540541	0.0540540540541	0.162162162162	0.027027027027	0.027027027027	0.0810810810811	0.0540540540541	0.0	0.108108108108	0.0	0.108108108108	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	28	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	23	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	25	1	1	0.455076039527	0	0	0	0	1.46992263461	1.05738563754	0	0.227538019764	0.426364930274	1.77988631711	0	0	0.84465717456	0.51550915985	0	0.509130093582	0	1.11794925964	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162.0	6.29876708984	17836.86	0.0586419753086	0.0802469135802	37.3203703704	0	0	102.901234568	0.0	0.0	0.0185185185185	0.0925925925926	0.0123456790123	0.0679012345679	0.0493827160494	0.0493827160494	0.0493827160494	0.037037037037	0.0185185185185	0.0679012345679	0.0185185185185	0.12962962963	0.037037037037	0.0308641975309	0.037037037037	0.0987654320988	0.0432098765432	0.0308641975309	0.0	0.0987654320988	0.0308641975309	12	1	0	0	0	2	0	0	0	0	11	2	0	1	12	1	0	2	0	0	0	0	0	2	0	0	0	0	12	87	13	0	14	3	0	1	1	2	0	0	1	0	14	2	1	2	15	2	1	1	0	0	1	0	0	3	1	0	0	0	14	64	15	0	14	5	1	2	0	6	0	0	0	0	13	4	2	5	13	6	1	5	0	0	2	0	2	6	2	0	0	4	14	33	15	3	3.13448080012	0.131848148219	2.36602730907	2.31513589589	2.09200417004	2.43611755094	1.67388021034	1.0382388556	2.88028598091	0.629714790249	3.71880845653	1.92014470673	1.77728968836	1.800680006	2.94101075896	1.88490850073	1.61923894931	0	3.12831625148	1.71522148195	0.0	0.0	0.0	0.00617283950617	0.0	0.0	0.0	0.0	0.0	0.0	0.0123456790123	0.0	0.0	0.0	0.00617283950617	0.0	0.0123456790123	0.0123456790123	0.00617283950617	0.0
